고객ID,연도,월,추천요금제,일반 주택용_요금원,제주 TOU(3kW)_요금원,구독 기본형_요금원,구독 프리미엄형_요금원
M0340,2025,11,일반 주택용,49715.2362714,70672.30988649999,84900,249900
M0340,2025,12,일반 주택용,50635.24964819999,71007.4873501,84900,249900
M0342,2024,1,구독 기본형,142599.81692459996,129564.72395019999,120967.79999999996,249900
M0342,2024,2,구독 기본형,96449.99921409997,102291.49807169997,84900,249900
M0342,2024,3,구독 기본형,103852.3946495,91034.9108368,87403.49999999999,249900
M0342,2024,4,구독 기본형,94030.5580935,86093.2026934,84900,249900
M0342,2024,5,구독 기본형,94664.33668649996,86556.97806979998,84900,249900
M0342,2024,6,구독 기본형,116320.17024949998,113518.57898149997,98203.49999999997,249900
M0342,2024,7,제주 TOU(3kW),205538.13382760002,204319.31758839998,231886.80000000002,249900
M0342,2024,8,제주 TOU(3kW),224725.54493410006,217967.99252690005,252966.30000000008,252966.30000000008
M0342,2024,9,제주 TOU(3kW),206880.89730139993,141342.9098886,176650.19999999995,249900
M0342,2024,10,구독 기본형,103964.2583028,90959.60041420002,87500.40000000001,249900
M0342,2024,11,구독 기본형,95931.20121830003,100445.18581370001,84900,249900
M0342,2024,12,구독 기본형,119995.73976180003,114798.66852020002,101387.40000000002,249900
M0342,2025,1,구독 기본형,123610.00937740001,116921.73591419999,104518.2,249900
M0342,2025,2,일반 주택용,73849.6250352,91143.35258,84900,249900
M0342,2025,3,구독 기본형,94506.0652018,86357.20447200001,84900,249900
M0342,2025,4,제주 TOU(3kW),89569.86504549999,84147.244251,84900,249900
M0342,2025,5,구독 기본형,97846.0437542,88061.61480759998,84900,249900
M0342,2025,6,구독 기본형,163803.69362210008,141302.4651269,139335.30000000005,249900
M0342,2025,7,제주 TOU(3kW),201241.89047829996,199938.83482089997,227166.89999999997,249900
M0342,2025,8,제주 TOU(3kW),219012.33045790004,211731.3764853,246689.70000000004,249900
M0342,2025,9,제주 TOU(3kW),190259.96711820006,133217.32441360003,162252.60000000003,249900
M0342,2025,10,구독 기본형,104357.68588840001,90923.48389599999,87841.20000000001,249900
M0342,2025,11,구독 기본형,100713.28581510003,103907.79278530001,84900,249900
M0342,2025,12,구독 기본형,99027.0191652,102695.2303818,84900,249900
M0343,2024,1,제주 TOU(3kW),196035.3178378,160273.73138279998,167255.39999999997,249900
M0343,2024,2,제주 TOU(3kW),189617.18402060002,159024.16990739995,161695.8,249900
M0343,2024,3,제주 TOU(3kW),153489.72625700006,115509.86164480002,130401.00000000006,249900
M0343,2024,4,구독 기본형,111650.64196019998,94946.7043952,94158.59999999998,249900
M0343,2024,5,구독 기본형,93611.15597540003,85516.16787420002,84900,249900
M0343,2024,6,구독 기본형,114483.94396529999,112837.93544589997,96612.89999999998,249900
M0343,2024,7,제주 TOU(3kW),230789.93013090003,225368.9710979,259628.7,259628.7
M0343,2024,8,제주 TOU(3kW),242418.15936520003,234111.36108079998,272403.6000000001,272403.60000000003
M0343,2024,9,제주 TOU(3kW),215343.746317,147757.5786316,183981.00000000003,249900
M0343,2024,10,제주 TOU(3kW),126128.5000486,101988.49296440002,106699.80000000002,249900
M0343,2024,11,구독 기본형,131048.07650410003,123303.6699279,110961.30000000003,249900
M0343,2024,12,제주 TOU(3kW),183119.39497040008,153663.00431020005,156067.20000000004,249900
M0343,2025,1,제주 TOU(3kW),198871.7367868,162321.3909814,169712.4,249900
M0343,2025,2,제주 TOU(3kW),170216.97885990003,143869.7219897,144890.7,249900
M0343,2025,3,제주 TOU(3kW),165151.9450224,119750.63642079997,140503.19999999998,249900
M0343,2025,4,제주 TOU(3kW),120508.65019689998,97750.9864884,101831.69999999998,249900
M0343,2025,5,제주 TOU(3kW),112923.39405269998,94473.73269879998,95261.09999999998,249900
M0343,2025,6,구독 기본형,136034.14776280004,126659.54425180002,115280.40000000004,249900
M0343,2025,7,일반 주택용,202540.89445799994,208215.45193259994,228593.99999999994,249900
M0343,2025,8,제주 TOU(3kW),233074.99746369995,229631.38359769995,262139.09999999995,262139.09999999995
M0343,2025,9,제주 TOU(3kW),207222.37582200003,143392.22324700002,176946.0,249900
M0343,2025,10,제주 TOU(3kW),126848.86041659999,102363.0507382,107323.79999999999,249900
M0343,2025,11,구독 기본형,114454.50616179999,113346.630901,96587.4,249900
M0343,2025,12,구독 기본형,145627.7547599,132762.0931623,123590.70000000001,249900
M0344,2024,1,구독 기본형,174337.23236860006,150839.2677176,148459.80000000005,249900
M0344,2024,2,구독 기본형,142187.34134849987,131340.90649189992,120610.49999999988,249900
M0344,2024,3,제주 TOU(3kW),175894.31901019998,126032.4638706,149808.59999999998,249900
M0344,2024,4,구독 기본형,102843.19748009997,91038.084018,86529.29999999997,249900
M0344,2024,5,일반 주택용,76211.57315239999,81262.05911040002,84900,249900
M0344,2024,6,구독 기본형,126753.62046410001,120410.61855269999,107241.3,249900
M0344,2024,7,일반 주택용,165166.6084194,171289.09948219996,187534.19999999998,249900
M0344,2024,8,일반 주택용,169605.9415491,173076.98253789998,192411.3,249900
M0344,2024,9,제주 TOU(3kW),197899.94294419992,135114.4310124,168870.59999999995,249900
M0344,2024,10,제주 TOU(3kW),158670.779673,117194.48005720001,134889.0,249900
M0344,2024,11,제주 TOU(3kW),194973.47894919995,159407.10895479997,166335.59999999998,249900
M0344,2024,12,제주 TOU(3kW),288939.6403754,211198.69193360003,247732.2,249900
M0344,2025,1,제주 TOU(3kW),219717.16493579998,165358.09383379997,187769.39999999997,249900
M0344,2025,2,제주 TOU(3kW),183207.01572669996,147204.6414391,156143.09999999998,249900
M0344,2025,3,제주 TOU(3kW),167571.03981590006,122599.04146560004,142598.70000000007,249900
M0344,2025,4,구독 기본형,110142.38743970003,94420.12378820003,92852.10000000003,249900
M0344,2025,5,일반 주택용,76284.1294124,80140.4017666,84900,249900
M0344,2025,6,구독 기본형,110905.34604100001,112632.87385139999,93513.00000000001,249900
M0344,2025,7,일반 주택용,111587.40475049999,132372.18970569997,128671.5,249900
M0344,2025,8,일반 주택용,128517.60187840008,142839.75770400002,147271.20000000007,249900
M0344,2025,9,제주 TOU(3kW),171849.5648093,123669.1385594,146304.9,249900
M0344,2025,10,제주 TOU(3kW),157579.50298090006,115519.5986994,133943.70000000004,249900
M0344,2025,11,구독 기본형,155800.76699530007,136821.16646170002,132402.90000000005,249900
M0344,2025,12,제주 TOU(3kW),269373.1982067,205337.7941377,230783.09999999998,249900
M0346,2024,1,제주 TOU(3kW),235602.15003150006,172445.20662390004,201529.50000000003,249900
M0346,2024,2,제주 TOU(3kW),155404.91512000005,130094.38622600003,132060.00000000006,249900
M0346,2024,3,제주 TOU(3kW),170717.4215194,120505.8377684,145324.2,249900
M0346,2024,4,제주 TOU(3kW),153013.1801674,113395.70205879999,129988.2,249900
M0346,2024,5,제주 TOU(3kW),115976.26743920003,95952.50208180002,97905.60000000003,249900
M0346,2024,6,구독 기본형,126275.342739,118461.54294099999,106827.00000000001,249900
M0346,2024,7,일반 주택용,181997.13423079997,182425.84773559996,206024.39999999997,249900
M0346,2024,8,일반 주택용,181222.4286831,182119.6088145,205173.30000000002,249900
M0346,2024,9,제주 TOU(3kW),220974.33230880002,146990.4565542,188858.40000000002,249900
M0346,2024,10,제주 TOU(3kW),138697.05683470002,107321.4463706,117587.1,249900
M0346,2024,11,구독 기본형,149648.26606380002,131628.95856320002,127073.40000000002,249900
M0346,2024,12,제주 TOU(3kW),306675.3974934999,219749.11797790002,263095.5,263095.5
M0346,2025,1,제주 TOU(3kW),294436.89043370006,211788.94341990002,252494.10000000003,252494.10000000003
M0346,2025,2,제주 TOU(3kW),246827.30399669992,185351.47110129995,211253.09999999992,249900
M0346,2025,3,제주 TOU(3kW),213797.74214260007,142443.36407980003,182641.80000000005,249900
M0346,2025,4,제주 TOU(3kW),130918.89649580006,103177.6104996,110849.40000000005,249900
M0346,2025,5,제주 TOU(3kW),168097.803335,121365.178424,143055.0,249900
M0346,2025,6,구독 기본형,154928.71535749998,135452.8795935,131647.49999999997,249900
M0346,2025,7,일반 주택용,172693.56778379998,178989.7899538,195803.39999999997,249900
M0346,2025,8,일반 주택용,171452.45508930003,178581.44302950005,194439.90000000002,249900
M0346,2025,9,제주 TOU(3kW),172613.56239189996,124673.199539,146966.69999999995,249900
M0346,2025,10,제주 TOU(3kW),128510.5378424,102757.42184820001,108763.2,249900
M0346,2025,11,구독 기본형,118726.79726740002,113134.91493500004,100288.20000000001,249900
M0346,2025,12,제주 TOU(3kW),229960.4815725,178099.36765250002,196642.5,249900
M0348,2024,1,구독 기본형,98119.6421632,101540.1099286,84900,249900
M0348,2024,2,일반 주택용,74140.57563780001,90914.6760529,84900,249900
M0348,2024,3,제주 TOU(3kW),120093.40400400001,98200.4482886,101472.0,249900
M0348,2024,4,제주 TOU(3kW),138049.77148479997,107478.2623348,117026.4,249900
M0348,2024,5,구독 기본형,97038.06262990001,87243.20431259999,84900,249900
M0348,2024,6,구독 기본형,138140.509185,124626.2076962,117105.0,249900
M0348,2024,7,일반 주택용,151541.40291780003,163720.10707499998,172565.40000000002,249900
M0348,2024,8,제주 TOU(3kW),244217.43143210004,232921.29337190004,274380.30000000005,274380.30000000005
M0348,2024,9,제주 TOU(3kW),213068.0309429,144600.66026699997,182009.69999999998,249900
M0348,2024,10,구독 기본형,97368.45868329999,87876.5749316,84900,249900
M0348,2024,11,구독 기본형,114427.83897509995,111476.40854909996,96564.29999999996,249900
M0348,2024,12,구독 기본형,149607.74579309995,132565.39109029996,127038.29999999996,249900
M0348,2025,1,구독 기본형,137074.1680441,124144.85100709999,116181.29999999999,249900
M0348,2025,2,구독 기본형,124596.69528529998,116511.0234169,105372.89999999998,249900
M0348,2025,3,제주 TOU(3kW),127215.96714259997,102223.7346046,107641.79999999997,249900
M0348,2025,4,제주 TOU(3kW),126568.68179270001,101882.2477442,107081.1,249900
M0348,2025,5,제주 TOU(3kW),128498.41639389996,102918.55557479998,108752.69999999997,249900
M0348,2025,6,구독 기본형,153920.55716939998,134704.72548959998,130774.2,249900
M0348,2025,7,제주 TOU(3kW),203535.9691904,202394.463348,229687.2,249900
M0348,2025,8,제주 TOU(3kW),206331.135206,203874.28963159997,232757.99999999997,249900
M0348,2025,9,제주 TOU(3kW),233199.67893880003,154391.07583759996,199448.40000000002,249900
M0348,2025,10,제주 TOU(3kW),150502.3086924,114112.5328882,127813.2,249900
M0348,2025,11,구독 기본형,109527.31051010003,109055.7982787,92319.30000000002,249900
M0348,2025,12,구독 기본형,97933.66451050005,102430.01268290002,84900,249900
M0349,2024,1,일반 주택용,53382.22965180001,78471.6074485,84900,249900
M0349,2024,2,일반 주택용,48464.85005739999,73072.0370723,84900,249900
M0349,2024,3,일반 주택용,47126.6707688,61975.474596000015,84900,249900
M0349,2024,4,일반 주택용,46172.07224139999,61323.7325246,84900,249900
M0349,2024,5,일반 주택용,49070.69482840001,63049.37937200001,84900,249900
M0349,2024,6,구독 기본형,84940.16437269995,97264.01914249998,84900,249900
M0349,2024,7,일반 주택용,147829.53386250001,162810.3208851,168487.5,249900
M0349,2024,8,일반 주택용,159702.9818426,171569.7630542,181531.8,249900
M0349,2024,9,제주 TOU(3kW),164772.3705208,121336.306938,140174.39999999997,249900
M0349,2024,10,구독 기본형,91099.59184620003,85992.10651080002,84900,249900
M0349,2024,11,일반 주택용,57829.20282720001,81136.311606,84900,249900
M0349,2024,12,일반 주택용,57082.35705759997,80602.78259319995,84900,249900
M0349,2025,1,일반 주택용,71352.7222744,91747.8812404,84900,249900
M0349,2025,2,일반 주택용,61797.78839500001,84440.6858617,84900,249900
M0349,2025,3,일반 주택용,72074.41520720001,78419.72769400002,84900,249900
M0349,2025,4,일반 주택용,65305.883566000004,74267.646691,84900,249900
M0349,2025,5,일반 주택용,68677.08925979998,76095.2960544,84900,249900
M0349,2025,6,구독 기본형,119821.8835576,117292.68503400001,101236.8,249900
M0349,2025,7,일반 주택용,172242.17960249996,178211.79424229998,195307.49999999994,249900
M0349,2025,8,제주 TOU(3kW),208602.8220059,205756.5458641,235253.69999999998,249900
M0349,2025,9,제주 TOU(3kW),183582.43430310008,129637.92800980003,156468.30000000005,249900
M0349,2025,10,제주 TOU(3kW),120045.61086419997,98726.1744042,101430.59999999998,249900
M0349,2025,11,일반 주택용,68701.27467980002,87826.5797465,84900,249900
M0349,2025,12,일반 주택용,70302.34948380002,89725.7559681,84900,249900
M0350,2024,1,제주 TOU(3kW),194839.45036150006,158054.29929030006,166219.50000000006,249900
M0350,2024,2,구독 기본형,142143.3578068,126744.8398944,120572.4,249900
M0350,2024,3,제주 TOU(3kW),160505.62064880002,118064.118788,136478.4,249900
M0350,2024,4,구독 기본형,101214.0748017,90544.745403,85118.09999999999,249900
M0350,2024,5,구독 기본형,103457.58175550001,91734.72757260001,87061.50000000001,249900
M0350,2024,6,구독 기본형,101751.22813380005,106488.66414620003,85583.40000000004,249900
M0350,2024,7,일반 주택용,113883.39496730008,138623.53969450004,131193.90000000008,249900
M0350,2024,8,일반 주택용,151355.71388980004,166109.74873780002,172361.40000000002,249900
M0350,2024,9,제주 TOU(3kW),121807.72314900001,100032.411808,102957.00000000001,249900
M0350,2024,10,구독 기본형,109524.19356619996,95456.26707679998,92316.59999999996,249900
M0350,2024,11,구독 기본형,111093.40165630005,111978.57675830001,93675.90000000002,249900
M0350,2024,12,제주 TOU(3kW),247134.1498073,187911.35828570006,211518.9,249900
M0350,2025,1,제주 TOU(3kW),235857.04677709998,184420.50170669996,201750.3,249900
M0350,2025,2,제주 TOU(3kW),201916.29832290002,166674.99186869996,172349.7,249900
M0350,2025,3,제주 TOU(3kW),158610.1724305,118042.6947434,134836.5,249900
M0350,2025,4,제주 TOU(3kW),117773.35876110001,99310.85772160001,99462.3,249900
M0350,2025,5,구독 기본형,105947.6736045,93227.78799179998,89218.5,249900
M0350,2025,6,구독 기본형,139837.85830210004,130239.79683750002,118575.30000000002,249900
M0350,2025,7,일반 주택용,100796.960719,129095.84529239999,116817.0,249900
M0350,2025,8,일반 주택용,150791.00078699997,170821.23467359997,171740.99999999997,249900
M0350,2025,9,제주 TOU(3kW),221014.15992530002,149538.0319398,188892.90000000002,249900
M0350,2025,10,제주 TOU(3kW),140247.90958849998,109767.9891364,118930.49999999999,249900
M0350,2025,11,구독 기본형,119799.025969,116748.00954040002,101217.0,249900
M0350,2025,12,구독 기본형,157620.02325160004,137240.20793980002,133978.80000000005,249900
M0351,2024,1,구독 기본형,167944.03410259992,144705.60402759994,142921.79999999993,249900
M0351,2024,2,구독 기본형,99129.18565969999,105165.6996957,84900,249900
M0351,2024,3,제주 TOU(3kW),155298.5927003,117660.4039464,131967.90000000002,249900
M0351,2024,4,제주 TOU(3kW),133985.62296630003,106996.608005,113505.90000000002,249900
M0351,2024,5,제주 TOU(3kW),128778.24869070004,104613.45741140001,108995.10000000003,249900
M0351,2024,6,구독 기본형,153971.12092599997,136865.375178,130817.99999999999,249900
M0351,2024,7,일반 주택용,183572.48717569996,188766.6920055,207755.09999999995,249900
M0351,2024,8,일반 주택용,172924.85985250003,179908.70912630003,196057.5,249900
M0351,2024,9,제주 TOU(3kW),193188.85540289994,135469.905746,164789.69999999995,249900
M0351,2024,10,제주 TOU(3kW),146225.86166159998,113200.3627552,124108.79999999997,249900
M0351,2024,11,구독 기본형,148721.84107130006,135887.4291551,126270.90000000004,249900
M0351,2024,12,제주 TOU(3kW),182653.5850209,153433.3378263,155663.7,249900
M0351,2025,1,제주 TOU(3kW),181977.90084879997,152813.29567279996,155078.4,249900
M0351,2025,2,구독 기본형,166096.37902410008,144011.14178150002,141321.30000000005,249900
M0351,2025,3,제주 TOU(3kW),138546.7508733,109614.1214042,117456.90000000001,249900
